at java.desktop/java.awt.EventDispatchThread.run(EventDispatchThread.java:90)
RobotID 3 at (street: 14) (avenue: 5) (beepers: 0) ( direction: West) on
RobotID 3 at (street: 14) (avenue: 4) (beepers: 0) ( direction: West) on
RobotID 3 at (street: 14) (avenue: 3) (beepers: 0) ( direction: West) on
RobotID 3 at (street: 14) (avenue: 2) (beepers: 0) ( direction: West) on
RobotID 2 at (street: 13) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 3 at (street: 14) (avenue: 1) (beepers: 0) ( direction: West) on
RobotID 3 at (street: 14) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 1 at (street: 9) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 4 at (street: 16) (avenue: 8) (beepers: 0) ( direction: West) on
RobotID 0 at (street: 8) (avenue: 2) (beepers: 0) ( direction: East) on
RobotID 5 at (street: 16) (avenue: 9) (beepers: 0) ( direction: West) on
RobotID 1 at (street: 8) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 0 at (street: 8) (avenue: 2) (beepers: 0) ( direction: North) on
RobotID 1 at (street: 8) (avenue: 1) (beepers: 0) ( direction: East) on
RobotID 0 at (street: 8) (avenue: 2) (beepers: 0) ( direction: West) on
RobotID 2 at (street: 12) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 0 at (street: 8) (avenue: 2) (beepers: 0) ( direction: South) on
RobotID 3 at (street: 13) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 4 at (street: 16) (avenue: 7) (beepers: 0) ( direction: West) on
RobotID 2 at (street: 11) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 0 at (street: 7) (avenue: 2) (beepers: 0) ( direction: South) on
RobotID 0 at (street: 7) (avenue: 2) (beepers: 0) ( direction: East) on
RobotID 4 at (street: 16) (avenue: 6) (beepers: 0) ( direction: West) on
RobotID 0 at (street: 7) (avenue: 2) (beepers: 0) ( direction: North) on
RobotID 4 at (street: 16) (avenue: 5) (beepers: 0) ( direction: West) on
RobotID 0 at (street: 7) (avenue: 2) (beepers: 0) ( direction: West) on
RobotID 5 at (street: 16) (avenue: 8) (beepers: 0) ( direction: West) on
RobotID 5 at (street: 16) (avenue: 7) (beepers: 0) ( direction: West) on
RobotID 5 at (street: 16) (avenue: 6) (beepers: 0) ( direction: West) on
RobotID 2 at (street: 10) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 2 at (street: 9) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 3 at (street: 12) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 3 at (street: 11) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 1 at (street: 8) (avenue: 2) (beepers: 0) ( direction: East) on
RobotID 1 at (street: 8) (avenue: 2) (beepers: 0) ( direction: North) on
RobotID 4 at (street: 16) (avenue: 4) (beepers: 0) ( direction: West) on
RobotID 1 at (street: 8) (avenue: 2) (beepers: 0) ( direction: West) on
RobotID 0 at (street: 7) (avenue: 1) (beepers: 0) ( direction: West) on
RobotID 1 at (street: 8) (avenue: 2) (beepers: 0) ( direction: South) on
RobotID 0 at (street: 7) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 3 at (street: 10) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 0 at (street: 6) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 2 at (street: 8) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 2 at (street: 8) (avenue: 1) (beepers: 0) ( direction: East) on
RobotID 3 at (street: 9) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 5 at (street: 16) (avenue: 5) (beepers: 0) ( direction: West) on
RobotID 4 at (street: 16) (avenue: 3) (beepers: 0) ( direction: West) on
RobotID 4 at (street: 16) (avenue: 2) (beepers: 0) ( direction: West) on
RobotID 1 at (street: 7) (avenue: 2) (beepers: 0) ( direction: South) on
RobotID 1 at (street: 7) (avenue: 2) (beepers: 0) ( direction: East) on
RobotID 0 at (street: 5) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 1 at (street: 7) (avenue: 2) (beepers: 0) ( direction: North) on
RobotID 0 at (street: 4) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 1 at (street: 7) (avenue: 2) (beepers: 0) ( direction: West) on
RobotID 0 at (street: 3) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 0 at (street: 2) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 0 at (street: 1) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 0 at (street: 1) (avenue: 1) (beepers: 0) ( direction: East) on
RobotID 5 at (street: 16) (avenue: 4) (beepers: 0) ( direction: West) on
RobotID 5 at (street: 16) (avenue: 3) (beepers: 0) ( direction: West) on
RobotID 4 at (street: 16) (avenue: 1) (beepers: 0) ( direction: West) on
RobotID 4 at (street: 16) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 2 at (street: 8) (avenue: 2) (beepers: 0) ( direction: East) on
RobotID 2 at (street: 8) (avenue: 2) (beepers: 0) ( direction: North) on
RobotID 1 at (street: 7) (avenue: 1) (beepers: 0) ( direction: West) on
RobotID 2 at (street: 8) (avenue: 2) (beepers: 0) ( direction: West) on
RobotID 0 at (street: 1) (avenue: 2) (beepers: 0) ( direction: East) on
RobotID 1 at (street: 7) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 2 at (street: 8) (avenue: 2) (beepers: 0) ( direction: South) on
RobotID 0 at (street: 1) (avenue: 3) (beepers: 0) ( direction: East) on
RobotID 5 at (street: 16) (avenue: 2) (beepers: 0) ( direction: West) on
RobotID 4 at (street: 15) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 4 at (street: 14) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 4 at (street: 13) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 3 at (street: 8) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 3 at (street: 8) (avenue: 1) (beepers: 0) ( direction: East) on
RobotID 1 at (street: 6) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 1 at (street: 5) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 1 at (street: 4) (avenue: 1) (beepers: 0) ( direction: South) on
RobotID 2 at (street: 7) (avenue: 2) (beepers: 0) ( direction: South) on
RobotID 2 at (street: 7) (avenue: 2) (beepers: 0) ( direction: East) on
RobotID 3 at (street: 8) (avenue: 2) (beepers: 0) ( direction: East) on
